INTERVAL_DATETIME,INTERVAL,INTERVAL_LENGTH,CONSUMPTION,UOM_E
17/04/2023 2:30,10,15,11.76,KWH
17/04/2023 2:45,11,15,11.46,KWH
17/04/2023 3:00,12,15,11.46,KWH
17/04/2023 3:15,13,15,12.34,KWH
17/04/2023 3:30,14,15,11.9,KWH
17/04/2023 3:45,15,15,11.76,KWH
17/04/2023 4:00,16,15,11.76,KWH
17/04/2023 4:15,17,15,11.7,KWH
17/04/2023 4:30,18,15,11.22,KWH
17/04/2023 4:45,19,15,11.4,KWH
17/04/2023 5:00,20,15,11.72,KWH
17/04/2023 5:15,21,15,11.2,KWH
17/04/2023 5:30,22,15,11.38,KWH
17/04/2023 5:45,23,15,12.06,KWH
17/04/2023 6:00,24,15,11.58,KWH
17/04/2023 6:15,25,15,11.64,KWH
17/04/2023 6:30,26,15,12.08,KWH
17/04/2023 6:45,27,15,16.06,KWH
17/04/2023 7:00,28,15,11.84,KWH
17/04/2023 7:15,29,15,12.24,KWH
17/04/2023 7:30,30,15,11.54,KWH
17/04/2023 7:45,31,15,11.54,KWH
17/04/2023 8:00,32,15,12.18,KWH
17/04/2023 8:15,33,15,12.08,KWH
17/04/2023 8:30,34,15,12.38,KWH
17/04/2023 8:45,35,15,14.28,KWH
17/04/2023 9:00,36,15,13.56,KWH
17/04/2023 9:15,37,15,20.36,KWH
17/04/2023 9:30,38,15,24.56,KWH
17/04/2023 9:45,39,15,26.58,KWH
17/04/2023 10:00,40,15,24.42,KWH
17/04/2023 10:15,41,15,27.66,KWH
17/04/2023 10:30,42,15,28.88,KWH
17/04/2023 10:45,43,15,27.72,KWH
17/04/2023 11:00,44,15,28.5,KWH
17/04/2023 11:15,45,15,28.8,KWH
17/04/2023 11:30,46,15,29.8,KWH
17/04/2023 11:45,47,15,28.84,KWH
17/04/2023 12:00,48,15,27.28,KWH
17/04/2023 12:15,49,15,29.54,KWH
17/04/2023 12:30,50,15,27.78,KWH
17/04/2023 12:45,51,15,26.1,KWH
17/04/2023 13:00,52,15,23.36,KWH
17/04/2023 13:15,53,15,26.74,KWH
17/04/2023 13:30,54,15,26.36,KWH
17/04/2023 13:45,55,15,23.82,KWH
17/04/2023 14:00,56,15,26.66,KWH
17/04/2023 14:15,57,15,26.66,KWH
17/04/2023 14:30,58,15,28.28,KWH
17/04/2023 14:45,59,15,27.72,KWH
17/04/2023 15:00,60,15,26.6,KWH
17/04/2023 15:15,61,15,26.16,KWH
17/04/2023 15:30,62,15,27.18,KWH
17/04/2023 15:45,63,15,25.4,KWH
17/04/2023 16:00,64,15,26.2,KWH
17/04/2023 16:15,65,15,26.72,KWH
17/04/2023 16:30,66,15,24.7,KWH
17/04/2023 16:45,67,15,23.36,KWH
17/04/2023 17:00,68,15,23.18,KWH
17/04/2023 17:15,69,15,26.44,KWH
17/04/2023 17:30,70,15,22.8,KWH
17/04/2023 17:45,71,15,21.3,KWH
17/04/2023 18:00,72,15,17.16,KWH
17/04/2023 18:15,73,15,15.18,KWH
17/04/2023 18:30,74,15,11.78,KWH
17/04/2023 18:45,75,15,12.06,KWH
17/04/2023 19:00,76,15,12.02,KWH
17/04/2023 19:15,77,15,11.8,KWH
17/04/2023 19:30,78,15,11.68,KWH
17/04/2023 19:45,79,15,11.64,KWH
17/04/2023 20:00,80,15,13.24,KWH
17/04/2023 20:15,81,15,12.44,KWH
17/04/2023 20:30,82,15,11.82,KWH
17/04/2023 20:45,83,15,10.88,KWH
17/04/2023 21:00,84,15,10.7,KWH
17/04/2023 21:15,85,15,11.22,KWH
17/04/2023 21:30,86,15,10.88,KWH
17/04/2023 21:45,87,15,10.64,KWH
17/04/2023 22:00,88,15,11.36,KWH
17/04/2023 22:15,89,15,10.92,KWH
17/04/2023 22:30,90,15,10.72,KWH
17/04/2023 22:45,91,15,11.22,KWH
17/04/2023 23:00,92,15,10.98,KWH
17/04/2023 23:15,93,15,10.76,KWH
17/04/2023 23:30,94,15,11.24,KWH
17/04/2023 23:45,95,15,11.02,KWH
17/04/2023 0:00,96,15,10.66,KWH
18/04/2023 0:15,1,15,11.24,KWH
18/04/2023 0:30,2,15,10.92,KWH
18/04/2023 0:45,3,15,10.66,KWH
18/04/2023 1:00,4,15,11.2,KWH
18/04/2023 1:15,5,15,10.96,KWH
18/04/2023 1:30,6,15,10.64,KWH
18/04/2023 1:45,7,15,11.16,KWH
18/04/2023 2:00,8,15,11,KWH
18/04/2023 2:15,9,15,10.7,KWH
18/04/2023 2:30,10,15,11.02,KWH
18/04/2023 2:45,11,15,11.04,KWH
18/04/2023 3:00,12,15,10.4,KWH
18/04/2023 3:15,13,15,10.7,KWH
18/04/2023 3:30,14,15,10.78,KWH
18/04/2023 3:45,15,15,10.4,KWH
18/04/2023 4:00,16,15,10.68,KWH
18/04/2023 4:15,17,15,10.8,KWH
18/04/2023 4:30,18,15,10.38,KWH
18/04/2023 4:45,19,15,10.62,KWH
18/04/2023 5:00,20,15,10.9,KWH
18/04/2023 5:15,21,15,10.46,KWH
18/04/2023 5:30,22,15,10.68,KWH
18/04/2023 5:45,23,15,11.3,KWH
18/04/2023 6:00,24,15,10.8,KWH
18/04/2023 6:15,25,15,11,KWH
18/04/2023 6:30,26,15,11.3,KWH
18/04/2023 6:45,27,15,15.48,KWH
18/04/2023 7:00,28,15,11.16,KWH
18/04/2023 7:15,29,15,11.46,KWH
18/04/2023 7:30,30,15,10.9,KWH
18/04/2023 7:45,31,15,11.06,KWH
18/04/2023 8:00,32,15,11.52,KWH
18/04/2023 8:15,33,15,11.02,KWH
18/04/2023 8:30,34,15,11.82,KWH
18/04/2023 8:45,35,15,13.52,KWH
18/04/2023 9:00,36,15,13.96,KWH
18/04/2023 9:15,37,15,22.02,KWH
18/04/2023 9:30,38,15,23.12,KWH
18/04/2023 9:45,39,15,23.3,KWH
18/04/2023 10:00,40,15,24.76,KWH
18/04/2023 10:15,41,15,25.5,KWH
18/04/2023 10:30,42,15,25.74,KWH
18/04/2023 10:45,43,15,25.42,KWH
18/04/2023 11:00,44,15,25.98,KWH
18/04/2023 11:15,45,15,28.7,KWH
18/04/2023 11:30,46,15,26.4,KWH
18/04/2023 11:45,47,15,26.94,KWH
18/04/2023 12:00,48,15,25.04,KWH
18/04/2023 12:15,49,15,26.08,KWH
18/04/2023 12:30,50,15,26.36,KWH
18/04/2023 12:45,51,15,24.4,KWH
18/04/2023 13:00,52,15,23.62,KWH
18/04/2023 13:15,53,15,25.48,KWH
18/04/2023 13:30,54,15,24.56,KWH
18/04/2023 13:45,55,15,23.68,KWH
18/04/2023 14:00,56,15,25.26,KWH
18/04/2023 14:15,57,15,27.54,KWH
18/04/2023 14:30,58,15,28.16,KWH
18/04/2023 14:45,59,15,29.52,KWH
18/04/2023 15:00,60,15,25.9,KWH
18/04/2023 15:15,61,15,25.08,KWH
18/04/2023 15:30,62,15,26.52,KWH
18/04/2023 15:45,63,15,26.58,KWH
18/04/2023 16:00,64,15,27.04,KWH
18/04/2023 16:15,65,15,24.86,KWH
18/04/2023 16:30,66,15,25.04,KWH
18/04/2023 16:45,67,15,24.42,KWH
18/04/2023 17:00,68,15,25,KWH
18/04/2023 17:15,69,15,25.66,KWH
18/04/2023 17:30,70,15,22.72,KWH
18/04/2023 17:45,71,15,24.02,KWH
18/04/2023 18:00,72,15,21.96,KWH
18/04/2023 18:15,73,15,15.76,KWH
18/04/2023 18:30,74,15,13.5,KWH
18/04/2023 18:45,75,15,11.86,KWH
18/04/2023 19:00,76,15,11.26,KWH
18/04/2023 19:15,77,15,11.5,KWH
18/04/2023 19:30,78,15,11.76,KWH
18/04/2023 19:45,79,15,11.28,KWH
18/04/2023 20:00,80,15,11.48,KWH
18/04/2023 20:15,81,15,13.78,KWH
18/04/2023 20:30,82,15,17.78,KWH
18/04/2023 20:45,83,15,12.82,KWH
18/04/2023 21:00,84,15,11.78,KWH
18/04/2023 21:15,85,15,11.1,KWH
18/04/2023 21:30,86,15,11.04,KWH
18/04/2023 21:45,87,15,11.14,KWH
18/04/2023 22:00,88,15,10.46,KWH
18/04/2023 22:15,89,15,10.72,KWH
18/04/2023 22:30,90,15,11.1,KWH
18/04/2023 22:45,91,15,10.6,KWH
18/04/2023 23:00,92,15,10.62,KWH
18/04/2023 23:15,93,15,11.08,KWH
18/04/2023 23:30,94,15,10.62,KWH
18/04/2023 23:45,95,15,10.62,KWH
18/04/2023 0:00,96,15,10.94,KWH
19/04/2023 0:15,1,15,10.68,KWH
19/04/2023 0:30,2,15,10.44,KWH
19/04/2023 0:45,3,15,10.96,KWH
19/04/2023 1:00,4,15,10.76,KWH
19/04/2023 1:15,5,15,10.44,KWH
19/04/2023 1:30,6,15,10.9,KWH
19/04/2023 1:45,7,15,10.76,KWH
19/04/2023 2:00,8,15,10.44,KWH
19/04/2023 2:15,9,15,10.92,KWH
19/04/2023 2:30,10,15,10.76,KWH
19/04/2023 2:45,11,15,10.5,KWH
19/04/2023 3:00,12,15,10.76,KWH
19/04/2023 3:15,13,15,10.74,KWH
19/04/2023 3:30,14,15,10.38,KWH
19/04/2023 3:45,15,15,10.78,KWH
19/04/2023 4:00,16,15,10.78,KWH
19/04/2023 4:15,17,15,10.44,KWH
19/04/2023 4:30,18,15,10.74,KWH
19/04/2023 4:45,19,15,10.8,KWH
19/04/2023 5:00,20,15,10.44,KWH
19/04/2023 5:15,21,15,10.7,KWH
19/04/2023 5:30,22,15,10.92,KWH
19/04/2023 5:45,23,15,10.78,KWH
19/04/2023 6:00,24,15,12.18,KWH
19/04/2023 6:15,25,15,11.32,KWH
19/04/2023 6:30,26,15,11.5,KWH
19/04/2023 6:45,27,15,15.96,KWH
19/04/2023 7:00,28,15,11.66,KWH
19/04/2023 7:15,29,15,11.06,KWH
19/04/2023 7:30,30,15,11.28,KWH
19/04/2023 7:45,31,15,11.38,KWH
19/04/2023 8:00,32,15,10.98,KWH
19/04/2023 8:15,33,15,11.18,KWH
19/04/2023 8:30,34,15,12.92,KWH
19/04/2023 8:45,35,15,12.6,KWH
19/04/2023 9:00,36,15,19.86,KWH
19/04/2023 9:15,37,15,22.88,KWH
19/04/2023 9:30,38,15,24.94,KWH
19/04/2023 9:45,39,15,25.48,KWH
19/04/2023 10:00,40,15,27.58,KWH
19/04/2023 10:15,41,15,27.56,KWH
19/04/2023 10:30,42,15,28.08,KWH
19/04/2023 10:45,43,15,25.72,KWH
19/04/2023 11:00,44,15,25.52,KWH
19/04/2023 11:15,45,15,26.12,KWH
19/04/2023 11:30,46,15,30.28,KWH
19/04/2023 11:45,47,15,28.1,KWH
19/04/2023 12:00,48,15,27.18,KWH
19/04/2023 12:15,49,15,26.4,KWH
19/04/2023 12:30,50,15,26.44,KWH
19/04/2023 12:45,51,15,27.6,KWH
19/04/2023 13:00,52,15,25.3,KWH
19/04/2023 13:15,53,15,26,KWH
19/04/2023 13:30,54,15,27.04,KWH
19/04/2023 13:45,55,15,28.32,KWH
19/04/2023 14:00,56,15,27.56,KWH
19/04/2023 14:15,57,15,26,KWH
19/04/2023 14:30,58,15,26,KWH
19/04/2023 14:45,59,15,25.62,KWH
19/04/2023 15:00,60,15,25.34,KWH
19/04/2023 15:15,61,15,25.88,KWH
19/04/2023 15:30,62,15,24.8,KWH
19/04/2023 15:45,63,15,23.92,KWH
19/04/2023 16:00,64,15,24.64,KWH
19/04/2023 16:15,65,15,27.36,KWH
19/04/2023 16:30,66,15,26.28,KWH
19/04/2023 16:45,67,15,25.28,KWH
19/04/2023 17:00,68,15,23.7,KWH
19/04/2023 17:15,69,15,23.72,KWH
19/04/2023 17:30,70,15,22.82,KWH
19/04/2023 17:45,71,15,22.02,KWH
19/04/2023 18:00,72,15,20.78,KWH
19/04/2023 18:15,73,15,20.88,KWH
19/04/2023 18:30,74,15,17.68,KWH
19/04/2023 18:45,75,15,17.36,KWH
19/04/2023 19:00,76,15,14.28,KWH
19/04/2023 19:15,77,15,13.02,KWH
19/04/2023 19:30,78,15,13.14,KWH
19/04/2023 19:45,79,15,12.76,KWH
19/04/2023 20:00,80,15,12.68,KWH
19/04/2023 20:15,81,15,18.92,KWH
19/04/2023 20:30,82,15,17.44,KWH
19/04/2023 20:45,83,15,14.44,KWH
19/04/2023 21:00,84,15,12.66,KWH
19/04/2023 21:15,85,15,16.62,KWH
19/04/2023 21:30,86,15,16.32,KWH
19/04/2023 21:45,87,15,16.42,KWH
19/04/2023 22:00,88,15,13.74,KWH
19/04/2023 22:15,89,15,12.84,KWH
19/04/2023 22:30,90,15,12.34,KWH
19/04/2023 22:45,91,15,11.42,KWH
19/04/2023 23:00,92,15,11.5,KWH
19/04/2023 23:15,93,15,11.44,KWH
19/04/2023 23:30,94,15,11.24,KWH
19/04/2023 23:45,95,15,10.82,KWH
19/04/2023 0:00,96,15,11.14,KWH
20/04/2023 0:15,1,15,11.34,KWH
20/04/2023 0:30,2,15,10.74,KWH
20/04/2023 0:45,3,15,11.02,KWH
20/04/2023 1:00,4,15,11.34,KWH
20/04/2023 1:15,5,15,10.74,KWH
20/04/2023 1:30,6,15,10.88,KWH
20/04/2023 1:45,7,15,11.4,KWH
20/04/2023 2:00,8,15,10.76,KWH
20/04/2023 2:15,9,15,10.76,KWH
20/04/2023 2:30,10,15,11.24,KWH
20/04/2023 2:45,11,15,10.86,KWH
20/04/2023 3:00,12,15,10.68,KWH
20/04/2023 3:15,13,15,11.22,KWH
20/04/2023 3:30,14,15,10.94,KWH
20/04/2023 3:45,15,15,10.72,KWH
20/04/2023 4:00,16,15,10.78,KWH
20/04/2023 4:15,17,15,10.84,KWH
20/04/2023 4:30,18,15,10.48,KWH
20/04/2023 4:45,19,15,10.72,KWH
20/04/2023 5:00,20,15,10.94,KWH
20/04/2023 5:15,21,15,10.48,KWH
20/04/2023 5:30,22,15,10.74,KWH
20/04/2023 5:45,23,15,11.32,KWH
20/04/2023 6:00,24,15,10.84,KWH
20/04/2023 6:15,25,15,11.04,KWH
20/04/2023 6:30,26,15,11.34,KWH
20/04/2023 6:45,27,15,15.44,KWH
20/04/2023 7:00,28,15,11.2,KWH
20/04/2023 7:15,29,15,17.56,KWH
20/04/2023 7:30,30,15,15.52,KWH
20/04/2023 7:45,31,15,17.48,KWH
20/04/2023 8:00,32,15,17.2,KWH
20/04/2023 8:15,33,15,17.48,KWH
20/04/2023 8:30,34,15,16.14,KWH
20/04/2023 8:45,35,15,15.82,KWH
20/04/2023 9:00,36,15,19.02,KWH
20/04/2023 9:15,37,15,14.62,KWH
20/04/2023 9:30,38,15,16.16,KWH
20/04/2023 9:45,39,15,18.7,KWH
20/04/2023 10:00,40,15,18.76,KWH
20/04/2023 10:15,41,15,16.34,KWH
20/04/2023 10:30,42,15,16.1,KWH
20/04/2023 10:45,43,15,16.64,KWH
20/04/2023 11:00,44,15,15.26,KWH
20/04/2023 11:15,45,15,15.9,KWH
20/04/2023 11:30,46,15,19.38,KWH
20/04/2023 11:45,47,15,18.8,KWH
20/04/2023 12:00,48,15,18.16,KWH
20/04/2023 12:15,49,15,17.66,KWH
20/04/2023 12:30,50,15,17.72,KWH
20/04/2023 12:45,51,15,21.26,KWH
20/04/2023 13:00,52,15,24.16,KWH
20/04/2023 13:15,53,15,21.48,KWH
20/04/2023 13:30,54,15,17.62,KWH
20/04/2023 13:45,55,15,22.4,KWH
20/04/2023 14:00,56,15,20.08,KWH
20/04/2023 14:15,57,15,20.68,KWH
20/04/2023 14:30,58,15,19.26,KWH
20/04/2023 14:45,59,15,20.48,KWH
20/04/2023 15:00,60,15,21.74,KWH
20/04/2023 15:15,61,15,19.96,KWH
20/04/2023 15:30,62,15,21.36,KWH
20/04/2023 15:45,63,15,22.2,KWH
20/04/2023 16:00,64,15,21.96,KWH
20/04/2023 16:15,65,15,21.06,KWH
20/04/2023 16:30,66,15,20.92,KWH
20/04/2023 16:45,67,15,18.42,KWH
20/04/2023 17:00,68,15,21.22,KWH
20/04/2023 17:15,69,15,18.56,KWH
20/04/2023 17:30,70,15,18.6,KWH
20/04/2023 17:45,71,15,19.08,KWH
20/04/2023 18:00,72,15,16.46,KWH
20/04/2023 18:15,73,15,18.2,KWH
20/04/2023 18:30,74,15,16.78,KWH
20/04/2023 18:45,75,15,18.56,KWH
20/04/2023 19:00,76,15,19.74,KWH
20/04/2023 19:15,77,15,15.1,KWH
20/04/2023 19:30,78,15,14.6,KWH
20/04/2023 19:45,79,15,15.82,KWH
20/04/2023 20:00,80,15,17.74,KWH
20/04/2023 20:15,81,15,16.86,KWH
20/04/2023 20:30,82,15,13.28,KWH
20/04/2023 20:45,83,15,11.88,KWH
20/04/2023 21:00,84,15,13.72,KWH
20/04/2023 21:15,85,15,15.44,KWH
20/04/2023 21:30,86,15,14.72,KWH
20/04/2023 21:45,87,15,16.3,KWH
20/04/2023 22:00,88,15,12.38,KWH
20/04/2023 22:15,89,15,10.92,KWH
20/04/2023 22:30,90,15,10.14,KWH
20/04/2023 22:45,91,15,10.18,KWH
20/04/2023 23:00,92,15,10.06,KWH
20/04/2023 23:15,93,15,10.44,KWH
20/04/2023 23:30,94,15,10.02,KWH
20/04/2023 23:45,95,15,10.42,KWH
20/04/2023 0:00,96,15,9.84,KWH
21/04/2023 0:15,1,15,10.18,KWH
21/04/2023 0:30,2,15,9.98,KWH
21/04/2023 0:45,3,15,9.98,KWH
21/04/2023 1:00,4,15,10.32,KWH
21/04/2023 1:15,5,15,9.92,KWH
21/04/2023 1:30,6,15,10.44,KWH
21/04/2023 1:45,7,15,10.16,KWH
21/04/2023 2:00,8,15,10.18,KWH
21/04/2023 2:15,9,15,10.06,KWH
21/04/2023 2:30,10,15,9.92,KWH
21/04/2023 2:45,11,15,10.34,KWH
21/04/2023 3:00,12,15,9.86,KWH
21/04/2023 3:15,13,15,10.3,KWH
21/04/2023 3:30,14,15,9.98,KWH
21/04/2023 3:45,15,15,9.88,KWH
21/04/2023 4:00,16,15,10.06,KWH
21/04/2023 4:15,17,15,9.74,KWH
21/04/2023 4:30,18,15,10.1,KWH
21/04/2023 4:45,19,15,9.78,KWH
21/04/2023 5:00,20,15,9.86,KWH
21/04/2023 5:15,21,15,10.08,KWH
21/04/2023 5:30,22,15,9.62,KWH
21/04/2023 5:45,23,15,10.56,KWH
21/04/2023 6:00,24,15,10.16,KWH
21/04/2023 6:15,25,15,10.16,KWH
21/04/2023 6:30,26,15,10.52,KWH
21/04/2023 6:45,27,15,13.84,KWH
21/04/2023 7:00,28,15,10.7,KWH
21/04/2023 7:15,29,15,10.32,KWH
21/04/2023 7:30,30,15,10.34,KWH
21/04/2023 7:45,31,15,10.64,KWH
21/04/2023 8:00,32,15,10.26,KWH
21/04/2023 8:15,33,15,10.74,KWH
21/04/2023 8:30,34,15,11.4,KWH
21/04/2023 8:45,35,15,16.86,KWH
21/04/2023 9:00,36,15,20.24,KWH
21/04/2023 9:15,37,15,18.1,KWH
21/04/2023 9:30,38,15,20.18,KWH
21/04/2023 9:45,39,15,21.36,KWH
21/04/2023 10:00,40,15,20.12,KWH
21/04/2023 10:15,41,15,21.44,KWH
21/04/2023 10:30,42,15,21.56,KWH
21/04/2023 10:45,43,15,22.86,KWH
21/04/2023 11:00,44,15,19.64,KWH
21/04/2023 11:15,45,15,19.12,KWH
21/04/2023 11:30,46,15,22.06,KWH
21/04/2023 11:45,47,15,22.72,KWH
21/04/2023 12:00,48,15,24.64,KWH
21/04/2023 12:15,49,15,21.06,KWH
21/04/2023 12:30,50,15,21.9,KWH
21/04/2023 12:45,51,15,21.9,KWH
21/04/2023 13:00,52,15,20.92,KWH
21/04/2023 13:15,53,15,21.74,KWH
21/04/2023 13:30,54,15,23.42,KWH
21/04/2023 13:45,55,15,22.7,KWH
21/04/2023 14:00,56,15,23.26,KWH
21/04/2023 14:15,57,15,22.46,KWH
21/04/2023 14:30,58,15,21.28,KWH
21/04/2023 14:45,59,15,22.84,KWH
21/04/2023 15:00,60,15,19.68,KWH
21/04/2023 15:15,61,15,23.7,KWH
21/04/2023 15:30,62,15,17.98,KWH
21/04/2023 15:45,63,15,23.08,KWH
21/04/2023 16:00,64,15,22.58,KWH
21/04/2023 16:15,65,15,26.88,KWH
21/04/2023 16:30,66,15,24.36,KWH
21/04/2023 16:45,67,15,22.66,KWH
21/04/2023 17:00,68,15,20.16,KWH
21/04/2023 17:15,69,15,20.14,KWH
21/04/2023 17:30,70,15,19.8,KWH
21/04/2023 17:45,71,15,18.94,KWH
21/04/2023 18:00,72,15,22.08,KWH
21/04/2023 18:15,73,15,14.8,KWH
21/04/2023 18:30,74,15,12.36,KWH
21/04/2023 18:45,75,15,10.72,KWH
21/04/2023 19:00,76,15,10.3,KWH
21/04/2023 19:15,77,15,10.76,KWH
21/04/2023 19:30,78,15,10.3,KWH
21/04/2023 19:45,79,15,10.76,KWH
21/04/2023 20:00,80,15,12.6,KWH
21/04/2023 20:15,81,15,18.1,KWH
21/04/2023 20:30,82,15,12.4,KWH
21/04/2023 20:45,83,15,10.62,KWH
21/04/2023 21:00,84,15,10.26,KWH
21/04/2023 21:15,85,15,10.06,KWH
21/04/2023 21:30,86,15,10.06,KWH
21/04/2023 21:45,87,15,10.12,KWH
21/04/2023 22:00,88,15,9.88,KWH
21/04/2023 22:15,89,15,10.34,KWH
21/04/2023 22:30,90,15,9.94,KWH
21/04/2023 22:45,91,15,10.24,KWH
21/04/2023 23:00,92,15,10.12,KWH
21/04/2023 23:15,93,15,10,KWH
21/04/2023 23:30,94,15,10.42,KWH
21/04/2023 23:45,95,15,9.98,KWH
21/04/2023 0:00,96,15,10.16,KWH
22/04/2023 0:15,1,15,10.24,KWH
22/04/2023 0:30,2,15,9.94,KWH
22/04/2023 0:45,3,15,10.28,KWH
22/04/2023 1:00,4,15,9.98,KWH
22/04/2023 1:15,5,15,10.32,KWH
22/04/2023 1:30,6,15,9.9,KWH
22/04/2023 1:45,7,15,9.86,KWH
22/04/2023 2:00,8,15,9.96,KWH
22/04/2023 2:15,9,15,9.66,KWH
22/04/2023 2:30,10,15,9.98,KWH
22/04/2023 2:45,11,15,9.7,KWH
22/04/2023 3:00,12,15,9.76,KWH
22/04/2023 3:15,13,15,9.92,KWH
22/04/2023 3:30,14,15,9.66,KWH
22/04/2023 3:45,15,15,10.1,KWH
22/04/2023 4:00,16,15,9.62,KWH
22/04/2023 4:15,17,15,9.74,KWH
22/04/2023 4:30,18,15,9.84,KWH
22/04/2023 4:45,19,15,9.64,KWH
22/04/2023 5:00,20,15,10.06,KWH
22/04/2023 5:15,21,15,9.66,KWH
22/04/2023 5:30,22,15,9.82,KWH
22/04/2023 5:45,23,15,10.26,KWH
22/04/2023 6:00,24,15,10.06,KWH
22/04/2023 6:15,25,15,10.42,KWH
22/04/2023 6:30,26,15,9.98,KWH
22/04/2023 6:45,27,15,14.72,KWH
22/04/2023 7:00,28,15,10.46,KWH
22/04/2023 7:15,29,15,10.1,KWH
22/04/2023 7:30,30,15,10.56,KWH
22/04/2023 7:45,31,15,10.16,KWH
22/04/2023 8:00,32,15,10.42,KWH
22/04/2023 8:15,33,15,10.4,KWH
22/04/2023 8:30,34,15,10.18,KWH
22/04/2023 8:45,35,15,10.58,KWH
22/04/2023 9:00,36,15,10.68,KWH
22/04/2023 9:15,37,15,10.44,KWH
22/04/2023 9:30,38,15,10.42,KWH
22/04/2023 9:45,39,15,10.14,KWH
22/04/2023 10:00,40,15,10.68,KWH
22/04/2023 10:15,41,15,10.24,KWH
22/04/2023 10:30,42,15,10.7,KWH
22/04/2023 10:45,43,15,10.4,KWH
22/04/2023 11:00,44,15,11.02,KWH
22/04/2023 11:15,45,15,11.58,KWH
22/04/2023 11:30,46,15,10.74,KWH
22/04/2023 11:45,47,15,11.82,KWH
22/04/2023 12:00,48,15,12.82,KWH
22/04/2023 12:15,49,15,11.3,KWH
22/04/2023 12:30,50,15,11.42,KWH
22/04/2023 12:45,51,15,11.06,KWH
22/04/2023 13:00,52,15,11.2,KWH
22/04/2023 13:15,53,15,11.42,KWH
22/04/2023 13:30,54,15,10.9,KWH
22/04/2023 13:45,55,15,10.82,KWH
22/04/2023 14:00,56,15,10.98,KWH
22/04/2023 14:15,57,15,11.24,KWH
22/04/2023 14:30,58,15,11.68,KWH
22/04/2023 14:45,59,15,11.12,KWH
22/04/2023 15:00,60,15,11.46,KWH
22/04/2023 15:15,61,15,11.72,KWH
22/04/2023 15:30,62,15,12.82,KWH
22/04/2023 15:45,63,15,17.12,KWH
22/04/2023 16:00,64,15,18.08,KWH
22/04/2023 16:15,65,15,16.34,KWH
22/04/2023 16:30,66,15,13.3,KWH
22/04/2023 16:45,67,15,12.16,KWH
22/04/2023 17:00,68,15,15.66,KWH
22/04/2023 17:15,69,15,13.32,KWH
22/04/2023 17:30,70,15,12.4,KWH
22/04/2023 17:45,71,15,10.8,KWH
22/04/2023 18:00,72,15,11.84,KWH
22/04/2023 18:15,73,15,10.18,KWH
22/04/2023 18:30,74,15,10.26,KWH
22/04/2023 18:45,75,15,10.4,KWH
22/04/2023 19:00,76,15,10.16,KWH
22/04/2023 19:15,77,15,10.52,KWH
22/04/2023 19:30,78,15,10.08,KWH
22/04/2023 19:45,79,15,10.24,KWH
22/04/2023 20:00,80,15,10.3,KWH
22/04/2023 20:15,81,15,10.04,KWH
22/04/2023 20:30,82,15,10.5,KWH
22/04/2023 20:45,83,15,9.68,KWH
22/04/2023 21:00,84,15,9.96,KWH
22/04/2023 21:15,85,15,9.98,KWH
22/04/2023 21:30,86,15,9.72,KWH
22/04/2023 21:45,87,15,10.04,KWH
22/04/2023 22:00,88,15,9.64,KWH
22/04/2023 22:15,89,15,10.1,KWH
22/04/2023 22:30,90,15,9.8,KWH
22/04/2023 22:45,91,15,9.88,KWH
22/04/2023 23:00,92,15,10.1,KWH
22/04/2023 23:15,93,15,9.8,KWH
22/04/2023 23:30,94,15,10.18,KWH
22/04/2023 23:45,95,15,9.86,KWH
22/04/2023 0:00,96,15,9.76,KWH
23/04/2023 0:15,1,15,10.12,KWH
23/04/2023 0:30,2,15,9.64,KWH
23/04/2023 0:45,3,15,10.08,KWH
23/04/2023 1:00,4,15,9.82,KWH
23/04/2023 1:15,5,15,9.78,KWH
23/04/2023 1:30,6,15,9.94,KWH
23/04/2023 1:45,7,15,9.84,KWH
23/04/2023 2:00,8,15,10.06,KWH
23/04/2023 2:15,9,15,9.66,KWH
23/04/2023 2:30,10,15,9.78,KWH
23/04/2023 2:45,11,15,9.94,KWH
23/04/2023 3:00,12,15,9.66,KWH
23/04/2023 3:15,13,15,10.06,KWH
23/04/2023 3:30,14,15,9.68,KWH
23/04/2023 3:45,15,15,9.78,KWH
23/04/2023 4:00,16,15,9.96,KWH
23/04/2023 4:15,17,15,9.62,KWH
23/04/2023 4:30,18,15,10.08,KWH
23/04/2023 4:45,19,15,9.64,KWH
23/04/2023 5:00,20,15,9.84,KWH
23/04/2023 5:15,21,15,9.88,KWH
23/04/2023 5:30,22,15,9.68,KWH
23/04/2023 5:45,23,15,10.44,KWH
23/04/2023 6:00,24,15,10.08,KWH
23/04/2023 6:15,25,15,10.18,KWH
23/04/2023 6:30,26,15,10.36,KWH
23/04/2023 6:45,27,15,14.82,KWH
23/04/2023 7:00,28,15,10.76,KWH
23/04/2023 7:15,29,15,10.18,KWH
23/04/2023 7:30,30,15,10.34,KWH
23/04/2023 7:45,31,15,10.48,KWH
23/04/2023 8:00,32,15,10.2,KWH
23/04/2023 8:15,33,15,10.6,KWH
23/04/2023 8:30,34,15,10.28,KWH
23/04/2023 8:45,35,15,10.32,KWH
23/04/2023 9:00,36,15,11.14,KWH
23/04/2023 9:15,37,15,10.32,KWH
23/04/2023 9:30,38,15,10.54,KWH
23/04/2023 9:45,39,15,10.36,KWH
23/04/2023 10:00,40,15,10.6,KWH
